userName,score,at,content
Pengguna Google,5,2020-10-16 00:19:50,"Tolong lah ini gimana si. Kalo diloby, turun dari pesawat, looting, sinyalnya bagus. Tapi kalo lagi perang sinyalnya naik trus sampe 999+. Habis itu mati. Kalo udah mati sinyalnya stabil. Lalu sering banget kalo lagi main tiba² HPnya macet. Padahal ram 8 GB, internal 128 GB Masa iya masih kek gitu. Yang ngalamin kaya gini bukan cuma saya. Tapi temen² saya juga. Mohon pengertiannya garena. Gimana mau main kalo masih kaya gitu trus sinyal & Macet pas di game. Moga kedepannya lebih baik lagi"
Pengguna Google,4,2020-10-15 06:28:27,"Hallo!!!! GARENA free fire Indonesia, saya ingin mengasih saran kepada anda: 1.tolong buat Avatar bisa dikasih gambar/lambang dari galeri, kecuali gambar pornografi. 2. Perbaiki jaringan lagi dan microfon terkadang suara nya seperti radio rusak. Baru itu saja masukan dari saya semoga di dengar & terimakasih. Salam BOOYAH_."
Pengguna Google,5,2020-10-15 06:27:53,"Hallo!!!! GARENA free fire Indonesia, saya ingin mengasih saran kepada anda: 1.tolong buat Avatar bisa dikasih gambar/lambang dari galeri, kecuali gambar pornografi. 2. Perbaiki jaringan lagi dan microfon terkadang suara nya seperti radio rusak. Baru itu saja masukan dari saya semoga di dengar & terimakasih. Salam BOOYAH_."
Muhammad Fakkri,1,2020-10-15 02:20:33,"Dasar free fire burik udah game gak ada pintu caracter kaku masak pakai skin senjata bisa nambah demege, buat yang realistis dong, kayak buat map baru yang ada pintunya terus ada kaca yang bisa pecah terus kecepatan mobil itu diatur suaranya kenceng yang pergerakan mobilnya juga harus kenceng sama sound mobil itu diganti buat yang realistis dong."
Pengguna Google,1,2020-10-14 10:24:25,"Saya benar benar kecewa, jaringan mah bagus, mau spin aja kadang kadang lama lebih parahnya lagi gak dapet sama sekali. Pas di loby maen squad, pas udah di pesawat cuma 3/2 orang yang maen. Mau bar bar juga susah ngeleg mulu (ping 999+) padahal jaringan bagus, ram masih banyak, smooth salah juga tetep aja ngeleg. Tolonglah Developer Garena turunin MB-nya sedikit orang juga banyak punya hp tapi ram 2/3gb. Cuman itu aja saran saya dan keluhan yang saya alami, dan terima kasih."
Pengguna Google,2,2020-10-12 00:16:33,"Kok setelah di update sering keluar sendiri ya min,, pas mencet glowal/bom,, tolong di perbaiki min... Bukan cuma saya sih yang ngerasain,, temen2 saya juga sama Untuk grafik sih udah oke,, tapi untuk bug dan semacamnya belum begitu memuaskan sih Tolong di perbaiki biar kami nyaman dalam bermain... Saya kasih rating 2 dulu,, setelah di perbaiki saya kasih 5"
Pengguna Google,5,2020-10-11 12:24:44,"Wow!Pubg lite yang 500 MB saja jauhhhhh lebih baik grafik sistem,detail dan lainya.Yang ini kaku,mana MB naik.Ff Max cuman efek sama suara doank yang beda.Gak grafiknya.Pertama kali main ku kuri sih grafik smooth.Waktu aku seting eh grafik ultra yang ku pake.Ketika make grafik smooht,beuh grafiknya indah sekali.Gegara main ini game sebulan.Mata saya memerah.Waktu baru buka dan 1 mach,mata saya gak kuat.Lu download PUBG LITE.Pasti beda jauh."
Pengguna Google,5,2020-10-10 19:53:59,"Game nya bagus tapi masih ada beberapa kendala seperti ketika menggunakan glowall kadang delay/telat keluarnya, masalah yang parah tolong jaringan diperbaiki padahal sinyal bagus 4G wifi juga bagus tapi pas maim game FF suka 999+ padahal jaringan stabil. Mungkin itusaja ditingkatkan lagi GARENA"
Pengguna Google,1,2020-10-10 14:17:53,"Kenapa setiap mau main selalu speed royal n riques time out tolong lah padahal sinyal aman2 saja, Dan kadang kalau kita main selalu hang tu game gk bisa di pencet baru kalau sdh di hapus dari aplikasi ff baru bisa main lagi tapi tidak bsa menyambung kan ulang ke game 😡😡😡😡malah tetep di loby Semenjak ada pembaruan semakin banyak bug"
Pengguna Google,5,2020-10-09 03:22:48,"Gam ini bagus walaupun masih banyak kekurangan tapi game ini bersahabat dngan hp saya.bagi yang sering lag atau apalah sebenarnya bukan dari jari ngan ff ny tapi mungkin pada jaringan yang kalian pakai bermasalah atau tidak setabil sya sering mengalaminya. Coba lihat dulu kekuatan dan kecepatan jaringan hp kalian sebelum menyalahkan garena. Jaringan memang 4g tapi kecepatan jaringan nya itu ada yang stabil (100KB/s)dan ada yang ga (5,00KB/s) ,dan untuk yang patah"" berarti ram kalian sudah penuh."
Pengguna Google,5,2020-10-08 15:34:54,"Gamenya sudah memiliki fitur yang bisa dibilang komplit namun tolong tambahkan mode offline seperti mode free roam dan di mode free roam ini tolong tambahkan beberapa fitur seperti:NPC,Misi-misi kecil agar terasa lebih seru,tidak ada penyusutan zona. Dan satu lagi tolong ditambahkan fitur memanjat/climbing Agar tidak terlalu susah saat ingin mencapai objek yang sedikit tinggi Edit: dan juga tolong tambahkan fitur untuk menjual skin yang tidak dibutuhkan"
Igoz lombok,3,2020-10-07 16:01:03,"Yang paling penting perbaiki masalah sinyal agar kami semua bermain dengan nyaman nggak apa2 lo burik yang penting sinyal nya diperbaiki agar semua bermain dengan nyaman masaq kalau login sinyal nya putus2 pas lagi main lebih parah sinyal nya 999+ padahal katanya punya server khusus untuk survivor indonesia, tolonglah 111dots studio atau garena. Saya mau nanya juga depelovernya garena atau 111dots studio dan apa bedanya publisher sama developer."
Pengguna Google,1,2020-10-07 15:02:49,"Jaringan. Gatel,,, dari dulu emang gk pernah bagus jaringan nya,, setiap x maen jaringan nya 999+ Apa memang jaringan nya gak bsa bagus y tolong lah cepat d perbaiki karna banyak x yg kecewa Sama game ini soal jaringan nya."
Setyawan Giring,5,2020-10-07 05:44:57,"Aku suka banget sama game FF ini makasih developer udh buat game sebagus ini tapi kenapa ya.. Setiap aku masuk udh 1 minggu tiba tiba gk bisa masuk lagi??.. Tolong perbaiki ya developer.. Kalo udh diperbaiki aku bakalan main gamenya lagi tapi udh bagus kok grafiknya,abis itu... Ya seru lah mungkin cuma itu doank makasih ya developer ^u^"
Fiki Ardiansyah,3,2020-10-06 13:54:44,"Gem ini bagus tapi saya gk bisa mengambil senjata pas lagi main tolong""""Garena diperbaiki di tambah karakter'yang lain atau senjata yang lebih berbahaya seperti shotgun tapi paling berbahaya...tapi saya keluar keluar terus???saya kan suda download tapi pas masuk gem Garena kok keluar keluar sudah 4 hari saya tidak bermain free fire tolong Garena di perbaiki,,tapi saya, download lama pakai..wifi tolong Garena di perbaiki terima kasih....."
Pengguna Google,1,2020-10-06 01:24:17,"Game burik,ladang lag,sering nge bug,saya pakai facebook,IG,twitter,youtube semuanya biasa saja tidak ngelag, tapi kenapa kalo free fire lag mulu!!! Ram saya tersisa 10 GB lagi tapi kenapa sering ngelag gitu,pertamanya sih seru tapi setelah update jadi makin burik ini game, tolong garena diperbaiki."
Pengguna Google,4,2020-10-04 20:25:16,"Buat yg bilang sinyal jelek padahal jaringan bagus/udah pake wifi..coba cek hape nya burik ato gak..??ato gak kartu nya SIM nya pake kartu jaringan burik yg gak kuat buat game online..cuma bisa buat WA,Tiktokan,dsb..ato wifi nya pake kecepatan 10 mbps ya wajar lemot..ada lagi yg bilang setelah update malah jelek...bukan nuduh game nya yg banyak bug nya..emang nih game banyak bug nyqla,tapi soal server bagus..bilang game ini jelek kok masih dimainin..ngakak gw🤭🤭"
Pengguna Google,4,2020-10-04 09:13:14,"Game nya baguss dan seru siiih tapi tolong di perbarui lagi yya soalnya pas saya main game nya itu banayk yang afk kan gk adil masak cuma beberapa orng yg gk Afk ,contohnya pas main clas squad itu yg main kadang Cuma 2 orang yg musuhnya 4 jadi 2 banding 4 kan gk seru!!! Tolong diberi sangsi kayak di MOBILE LEGENDS ituu!!😆😆😆"
Pengguna Google,4,2020-10-03 04:37:48,"Jujur game ff cukup bagus dan menurut gua gak ada kendala yang cukup berarti, tapi sedikit masukan dari gua ketika maintenance itu jagan terlalu lama, dan satu lagi elite pas sekarang menurut gua bundle2 nya kurang keren, beda seperti dulu. Itu aja dari gue #"
Ikhsan Dewi,5,2020-10-02 11:45:41,"Gem ff ini sangat bagus tapi GARENA kenapa kalau aku kil musuh baru aku luting tiba-tiba ngak bisa gerak itu harus keluar dari gem baru masuk lagi baru bisa gerak plis di perbaiki lagi donk GARENA biar aku tetap main gem ini dan saat aku loading ada tulisan mohon cek koneksi ada kenapa GARENA begitu plis di perbaiki lagi, hilang kan bug nya aku kalau main mode clas squad aku kalo lari tiba-tiba langsung mati,dan GARENA plis hilangkan citer nya aku pernah ketemu citer."
Pengguna Google,2,2020-10-01 09:35:50,"Garena tolong kurangi akses jaringannya kita player HP kentang:v susah tuk main, yang ada kita masuk ke lobby mulu padahal koneksi jaringannya bagus banget bahkan penggunaan datanya double Wifi + Data reagurel. Dan satu hal tolong jangan persulit dengan grafik yang smooth tapi kerasa high tolong kurangin sedikit grafik nya tuh terlalu berlebihan."
Farrel Nadzhmi Heryanto,3,2020-10-01 06:48:39,"Maaf saya hanya memberi 3 bintang,karena terdapat kekurangan yang lumayan banyak,mungkin secara grafik sudah bagus,masalahnya adalah masalah jaringan,sudah banyak yang mengeluh tentang ini, jaringannya selalu tidak stabil,lalu terlalu banyak mengadakan event yang menghabiskan banyak diamond,sangat jarang menghadirkan event gratisan,dan terakhir, masalah pembagian team,saat saya memainkan mode clash squad ranked, saya selalu mendapat team yang buruk,atau temennya afk,tolong perbaiki segera"
Pengguna Google,1,2020-10-01 04:20:49,Tolong Garena semenjak update terbaru bajunya musuh kalo dilihat dari dekat kok tambah hancur update bukannya tambah hd malah tambah Buriq padahal grafiknya kemarin standar sekarang standar tapi kok sekarang malah tambah Buriq. Tolong perbaiki dulu kalo udah saya kasih bintang 5
Roberta Halawa Halawa,5,2020-09-29 17:22:40,"Saya sangat suka dengan game ini, tpi semenjak update kemarin. Free fire nya buriq, semua nya seperti free fire tahun 2018, gak efek, atau bayangan pada map nya. Contoh gak ada efek api pada senjata yg shotgan berskin api. Tolong di perbaiki ya garena, soalnya saya sangat suka dengan game ini."
Pengguna Google,3,2020-09-28 17:24:40,isinya BOCIL NGEGAS.... gerakannya masih kaku belum realistis... suara senjata hampir sama semua. skala bangunan dan player masih buruk ... . mohon pihak developer untuk menaikkan UKURAN GAME menjadi 5.7GB agar tampilan menjadi lebih bagus dan membuat rekoil pada setiap senjata agar menambah ketrampilan ke setiap player FREE FIRE tersebut. . karena banyak pemain anak-anak yang belum bisa bermain namun sudah merasa bisa atau PRO sehingga dapat mempengaruhi psikis teman-temannya. .
Maing Cool,1,2020-09-28 13:40:34,"maaf yah cuma kasi bintang satu krna update yg skrg makin banyak yg jelek, masa jaringan bagus malah ngeframe gak jelas, terus nembak musuk sampe peluru habis gak mati2, pas peluru habis musuh nya hilang terus kitanya knok/mati. Bgmna ini garena tolong lah di perbaiki masalah yg begtuan, saya udah lama main ff bru updetan kali ini yg bikin saya kesal... Cuma itu keluhan saya semoga cepat di perbaiki, SUKSES SELALU BUAT GARENA"
Pengguna Google,5,2020-09-28 03:55:06,"Makin kesini makin bagus, saya kasih bintang 5 deh, soal kualitas gamenya makin ok, ada yg kurang, map dan item loutingnya gak bisa di ubah, tolong buat GARENA harap di buka kuncinya biar posisinya bisa di atur sendiri oleh player, Dan soal gamenya udah OK mantap. Terimakasih, SALAM BOOYAH."
abd tohif s,1,2020-09-27 14:17:45,"Plislah Garena Woyyy!!! kalau Kau Update jangan hanya mentingin Grafik aja,Tolong Keseruan gamenya,Buat apa diperbagus grafiknya doang klo gamenya rusak.. Jaringan sda 4G+,buat bukan aplikasi lain""nya bagus tpi ntah knpa pakai main Ff Rusakk Jaringan..Tolong bet dah Cepat perbaiki ini game,Biar kita sebagai Pengemar game ini jadi Cinta lagi sama game ini"
Akun Orang,5,2020-09-27 11:22:54,"Sekarang magic cube susah di dapatin di diamond royale,biasanya 5 kali tekan dapat tuh magic cube,tapi sekarang susah,untuk game nya udah bagus tapi tolong tiba""jaringan nya nge lag,habis tu kalo kita keluar dan masuk lagi,nge bug ngak bisa tbak orang,itu aja ya tolong di perbaiki bug nya😁👍"
Pengguna Google,5,2020-09-27 07:44:22,Bagus ...ada kekurangan dan ada kelebihan.. Game gk harus sama... Tergantung cara kita mainkan nya.. Yg bilang burik... mungkin dia bisa bikin game yg lebih keren dari ini dan GK cuma bisa mebandingkan dengan game lain.. Aku cuma pemain... Perubahan membutuhkan waktu bertahap dan modal... Walaupun burik tapi banyak yg tertarik...
Pengguna Google,1,2020-09-26 17:06:39,"Gimana si masa banyak banget bug nya,saya mesti keluar sendiri padahal musuh kurang 1 dan cheater juga berkeliaran,mohon di baca ya min🙏kalo gini trs gimana caranya naikin rank,kalo musuh susah wajar tp ini bug dan cheat,tolong ya min di perbaiki lagi bug nya🙏🙏kalo masih banyak bug jadinya males mau main,sama sinyal juga padahal sinyal bagus tp kok sering jelek pas main apalagi pas ketemu musuh,tolong ya min benerin itu semua🙏🙏"
Pengguna Google,5,2020-09-26 13:46:40,"Game ini sudah sangat bagus dan menghibur, tapi tetap saja membutuhkan peningkatan. Saran saya tolong perbaiki bug saat sedang ""sniping"" dan juga tolong desain ""rambut"" character Caroline kembalikan seperti sedia kala, Karena warna rambut pink sangatlah tidak cocok dengan kepribadian yang ada di Archive-nya"
Pengguna Google,1,2020-09-26 13:18:21,"Anda tau kenapa saya kasih bintang satu saja , karena game free fire sudah banyak kerusakan dan ketidakadilan misalnya banyak bug, main random clash squad ranked dapat team yang baru main, begitupun di mode mode lainnya setiap saya main random selalu dapat team yang pemula, tak bisa loncat jendela di clash squad, banyak ceather, glowal sulit terpasang padahal ping stabil, server down terus, dan buat ml, pubg, youtube, sinyal bagus aja tapi buat ff sinyal selalu 999+. Cepatlah diperbaiki ya 😞"
Pengguna Google,5,2020-09-26 06:44:44,"Tolong dijawab Min! Kenapa saat saya bermain ff tapi jaringan tiba-tiba berubah menjadi E tapi ,kalo saya keluar buka WA jaringan stabil tolong ya min diperbaiki lagi Dan satu lagi Min hp saya ram 3 tapi pas pas main tiba patah² atau ngelag dan game saya cuma ff saja"
Ais Ok,1,2020-09-26 02:33:46,"Hah..Masa Update game sebelah sama game ini lebih cepet sebelah..Hp udah Masing masing buat 1 game dan pas game sebelh update gw telat karen hp buat game sebelah rusak.Gw pake wipi,tapi kan game sebelah ukurannya lebih gede,YAITU GAME CODM.Tapi update nya selalu memuaskan,Pada saat update Season 9 Battle pas CODM saya kurang puas.lalu saya ketiklah kekurangan nya.Pas Update S10 BP Codm langsung selesai masalah nya,Kita ke FF dulu,dari s1 ampe skrang ga ada perubahan,pergerakan karakter sgt kaku!"
Aditya Windra,1,2020-09-25 21:44:41,"Maaf kak tolong dong performa untuk jaringan nya lebih di perhatikan, semakin banyak updatan kok semakin jaringan nya jelek.. padahal jaringan wifi nya stabil tapi ping nya sampe 999+, ini benar2 membuat saya merasa tidak nyaman, apalagi saya kan memainkan akun kawan ku.. kalo main clasic normal, tapi main di mode ranked knapa sllu ngelag dan patah2 bhkan saya sudah pakai mode smooth Terimakasih kak"
Advan Navda,5,2020-09-25 15:35:07,Game nya bagus aku suka sihh Tapi .masih ada tapi nya . Tapi banyak terjadi bug apalagi di clash squad. Biasa baru mulai carakter kuu langsung tenggelem kedalam tanah .tolong..... Diperbaiki GARENA!!!!!!! ITU SAJA KOK.
Yesica Tiara,5,2020-09-25 11:42:28,Gamenya bagus tapi....!!! Knp ada tapinya.....??? Karena nih game udah agak rusak dan room nya udah mulai meningkat jadi tolong y kasih waktu unutuk nurunin agar yg ram hp nya orang lain dikit bisa ikutan main....👍. Jadi tolong y agak turunin room nya.🙃
Pengguna Google,5,2020-09-25 02:55:48,Saran aja Min. Kalau bisa Boom Smoke nya ada di Mode Clasic dan Rangked. Dan perbaiki BUG kalau ketika Hit musuh AIM nya terlihat Merah. Damage sekitar 40 keatas. Dan harus nya sudah mati. Tapi malah musuhnya gak sekarat sama sekali. Mohon di perbaiki BUG nya karna sangat menggangu jalan nya permainan. Untuk selebihnya bagus.
Pengguna Google,1,2020-09-25 01:32:29,"Gamenya bagus sih, sering di update bukannya nambah bagus malah nambah jelek. Sinyal saya 4G tapi jaringan pas Maen game ini naik turun terus. Saya maen dari season 1. Saya merasa kecewa karena skrng game ini sering di update server selalu down saran saya perbaiki dulu sinyalnya #SalamBuriq"
Putri Putri,2,2020-09-24 20:05:03,Ngga tau knp. Tiba2 keluar sendiri padahal ngga pencet apa2. Ehhh tiba2 keluar sendiri. Di bilang ngga muat padahal hp aku memory internalx 62. Ram 6 Tapi kok tiba2 keluar sendiri. Mana ini game sering banget di apdate. Bikin boros kuota.. Jad maaf yah saya kasih bintang 2 dulu
Pengguna Google,1,2020-09-24 18:41:32,Seblum update terbaru ff gua masih bisa login setelah di update gk bisa login masuk stack di menu gmbar booyah dan saat ada tulisan klik untuk mulai udah saya klik gk2 masuk2 saya tunggu tetep kaya gitu tolong dong setelah update bukan makin benar malah makin bego. Jaringan saya lancar saya coba game moba legends dan coc lancar ajah. Tpi pas main ff gk bisa masuk2.
Pengguna Google,5,2020-09-24 17:02:57,"Menurut saya grafik di lobby sudah bagus namun, grafik dalam permainan lebih fokus ke karakter nya dibanding penampakan permainannya saya bisa kasih bintang 4 karena kekurangan tentang grafik lalu, untuk pemain gratis top up / spin sangat lah jarang Dan ketika ada player afk beri hukuman lalu brti batasan umur contoh umur pemain 11 tahun kita bisa atur di pengaturan dan menemukan pemain sesuai. Lalu masalah sinyal sangat banyak kasus ini yang membuat beberapa player kesal kemudian AFK.sekian :)"
Pengguna Google,4,2020-09-24 13:48:42,"Game yg menurut saya cukup menarik dengan berbagai item yg bagus2.. saran aja tolong tingkatkan lagi untuk kualitas gamenya.. karena setiap kita main tim trus ""barbar"" sering patah2 untuk grafis gamenya.. terima kasih"
Pengguna Google,5,2020-09-24 12:46:46,Maaf buat Garena game ini sungguh bagus tpi yg sering bikin saya kesal itu di game ini sering terdapat bug ketika saya sedang bermain dan saya buka setting dan tiba-tiba analognya menghilang dan saya tida bisa menembak atau lari yg hanya bisa saya lakukan cuma berjalan saya tidak bisa ambil senjata atau yg lain yg bisa hanya berjalan saja tolong buat Garena tolong perbaik bug nya game ini sungguh bagus saya tidak mau kalo saya harus kehilangan semangat saat bermain.. cukup sekian terima kasih
Pengguna Google,4,2020-09-24 10:48:55,Grafiknya bagus kalo bisa modenya ditambahin lagi agar semua pemain merasa lebih terhibur aku kasih bintang 4 karna masih ada bug semoga bug nya diperbaikinya dan tolong cuacanya tambahin ada salju ada badai biar lebih keren..... Oke terima kasih
Pengguna Google,3,2020-09-24 07:49:06,"Keren tapi . grafiknya tolong di perbaiki sedikit.kenapa saat spin ngga dapat apa, hanya sampah yang. Padahal udah habisin uang juta jutaan.tolong di perbaiki ....tolong bugnya k3napa pake glowall musuh bisa t3mbus glowall taik tolong di perbaiki... Kasih 3 bintang aja kalau udah bagus yaaaaaaaaa 5 bintang langsung"
Haryadi Pratama,5,2020-09-24 06:21:45,Game yang mudah di mainkan oleh siapapun..desain grafik lumayan bagus...cuma tolong dong koneksinya di benerin...kalo login susah masuknya ..apalagi kalo pembaruan padahal udah 100% tapi ngga selesai2
Randy Febriyansyah,1,2020-09-24 04:04:08,"Halah game rusak, semenjak update kemarin banyak lag nya padahal jaringan bagus tapi pas mau masuk pesawat lama banget pas mau turun tiba tiba udh ada di ujung map di loby mah lancar, ram ponsel juga lumayan baik 3/32 tapi masuk pesawat lama sekali, sebelum update mah masuk di awalan terus, tolong jangan di abaikan garena, ini yang bikin mood bermain game jadi ancur!?"
Pengguna Google,3,2020-09-24 01:48:29,Ya game ini sangat bagus dari skil karakternya yang unik dan petnya juga unik tapi saya kasih bintang 3 karena ada masalah yang belum diperbaiki yaitu masalah jaringan masa jaringan bagus gabisa masuk HP saya juga penyimpanan masih banyak jadi tolong di perbaiki Dan yang kedua adalah masalah cheter semakin update semakin banyak cheter jadi tolong di perbaiki
Pengguna Google,5,2020-09-24 01:41:19,"Update...Jaringan full 4G dan Ram hpnya masih banyak.update sama unistal kok lama sekali sampai berjam-jam bikin gondok dan emosi,Garena..tolonglah kami apa yg salah,,?mohon cepat diperbaiki!paket dataku lancarnya di sedot atau dipotong terus...selama update berjalan.satu kali lagi kami mohon Garena.. tolonglah dipercepat dan dipermudah."
Pengguna Google,5,2020-09-24 00:27:50,"Game ini sangat perfect pokoknya, Dengan Berbagai Skin senjata yang Epic dan keren. Kita juga bisa memilih Skill di plot yang tersedia, Dan juga tersedia mode ranked Clash squad, Juga ada Mode ranked Yang random. But Karakternya juga bagus dan keren loh."
Pengguna Google,3,2020-09-23 23:36:03,"Dari 3 tahun ini grafik hanya meningkat 10%, Jika tidak ada pintu gampang kena tembak dari luar dan kemungkinan hanya 50% bisa untuk bersembunyi,dan tolong map pulau nya di besarin + dan total musuh random di perbanyak supaya gameplay nya tidak terlalu cepat minim 15-20 menit."
Pengguna Google,5,2020-09-23 21:42:22,Menurut saya tinggal di tingkat kan masalah sinyal nya ya masalah grafik bukan menjadi per masalah karena grafik sekarang itu kan sudah kelihatan beda buat yang ngomong masalah lag karena ram hp kecil bukan masalah ram nya tapi karena prosesor dari performa hp kita
Pengguna Google,2,2020-09-23 17:41:29,"Cuman beberapa kekurangan , 1.Sinyal / Jaringan padahal 4G tapi ke FF nya ⁹⁹⁹+ Mulu 2.pas mau update padahal memory masih 5 GB tapi selalu gagal 3.AFK entah knp kalo saya maen classic selalu ada player yang Ter eliminated, sampai 28 Orang Maen Ranked Padahal Graphic saya smooth selalu lag, tapi pas maen mode CS, CLASSIC, DAN TRAINING Gak pernah lag! Sekian dah capek nulis njir:v"
Pengguna Google,1,2020-09-23 14:51:35,"Setiap update selalu jaringan nya bermasalah, dan alasannya provider kami yang masalah... Tapi main game lain bagus aja.. bahkan yang pakai RAM lebih tinggi.. alasan Garena terlalu clasic/klise dan kuno. sadar ajalah... Kami para player bisa apa."
Amir Syarifudin,3,2020-09-23 14:20:10,"Game ini memakan waktu lama untuk dowload saja main sinyal pata pata ,ngelag iya kalo update malah makin parah , dapat tim yang sangat gak seimbang, tim musuh pro semua kalo tim gua kayak tai ada yang AFK pula jadi kayak 1 vs 4 gak adil game ini cuma mau dapat duit doang dari player di bawah umur kayak anak SD kalo mau bikin game yang bener dong kok kayak gini"
Pengguna Google,1,2020-09-23 13:37:36,Tolong garena secepat perbaiki permasalah seringnya error dalam game... Saya berkali-kali keluar dari game karena error.. Saya sangatlah terganggu dengan hal ini.. Jangan banyak ivent tapi kenyamanan bermain jadi terganggu
Alfian wahyu Praditya,5,2020-09-23 13:18:30,"Game sudah semakin baik tapi perbaiki lagi temtang kestabilan didalam game contoh sinyal baik RAM,memori internal sisa banyak tapi sering patah"" ntah gara"" ramai player atau danger zone bahkan tempat"" yang sering untuk war sering patah"" padahal cuma 1 squad saja terimakasih 🙏🙏🙏"
Pengguna Google,4,2020-09-23 13:16:20,"Garena tolong lah,cheater masih banyak kali di ff ini,tolong lah di perbaiki gamenya,dan masalah jaringannya di perbaiki,soalnya pas ngelooting bagus jaringannya pas ada musuh langsung naik,padahal jaringan hp saya bagus sekali,trus masih ngebug di cs mode,tombol tembak,tombol lari,tombol duduk dan pron ga bisa,masih ngebug...bukan saya aj yang begitu,tapi beberapa kawan saya juga gitu. Dah itu aj.smoga di baca dan di perbaiki. Salam booyah🌜"
Pengguna Google,5,2020-09-23 13:08:40,"Ya untuk saya yg udah main dari belum ada season sampe sekarang perubahannya sudah bagus.ya kalo ada yg bilang dibuat main ngelag padahal sinyalnya bagus itu berarti grafiknya tidak sesuai kapasitas ram yg ada di hp kalian.terus satu lagi ada yg bilang game'nya kaku,itu berarti kamu masih pemula belum tahu Free fire yg dulu belum ada season. Terakhir: yang pada hina game burik,8bit kalo kalian iri bilang aja Bosss😜😂😂😂 Hp kentang buat main ya kaku😂😂😂"
Pitri Adi,2,2020-09-23 13:05:44,"Saran saya lebih di tingkatkan dalam in game, perbaiki BUG di game karena banyak pemain yang mengeluh ketika di dalam match banyak bug contoh : bug damage,peluru gak keluar,make sg pedahal aim kepala gak knock/mati salah satu nya sg putar selalu ngebug damage,server di perbaiki masa sinyal full 4g masih ngelag, dan masih banyak lagi bug yang lain Jangan yang di update setiap bulannya bundel,dan senjata aja,tapi di in game banyak bug Mohon perbaiki di in game dulu lah,sekian dan terimakasih!"
Pengguna Google,1,2020-09-23 12:38:07,"Tolong untuk Pihak Garena, Signal sudah bagus, jaringan Wifi maupun Kuota 4G. Memori juga masih banyak ruang, mohon untuk di perbagus lagi dalam hal signal yang masih saja nge lag,patah - patah, dan nge bug. Dan lagi, Map Kalahari nya di hapus saja atau lebih baik Mal Bermuda, karena Musuh tidak keliatan dan warna hampir sama. Terimakasih, mohon segera di tangani."
Yudha Prasetya,4,2020-09-23 12:36:59,"Menurut saya game ni sudah bgus bang tapi tlng pak,jaringan saya 4G 3 tapi untuk main cs rank itu ping sinyal saya bisa 600 an om.Mohon diperbaiki lagi untuk bagian jaringan pak.Semoga makin sukses dan selalu menjadi game kebanggaan buat semua orang...Anjimmm"
Riki Arsquad,5,2020-09-23 12:22:15,"Tolong Garena di perbaiki lagi, Ping min 60 serasa seperti PING 300. Hp ram4 serasa jadi RAM 2 Jaringan stabil,kok malah patah"",Skali lagi tolong Garena di perbaiki lagi. Jangan sampai para player FF bnyk yang kecewa. Itu aja masukan dari saya, terimakasih"
Pengguna Google,3,2020-09-23 12:03:55,"Dear garena,tolong jangan update event gini terus,tolong perbaiki sinyalnya karena sinyal selalu ping tinggi(+999)dan juga masih ada bug yg harus di perbaiki,jngan event terus kshan buat hp kentang,dan juga dari pihak developer jngan duit mulu yg di kejar,perbaiki itu bug sinyal,bug tmpt,server ngedown Skian trimkasih,,,"
Pengguna Google,5,2020-09-23 12:03:48,"Menurut saya game ini sangat bagus karena sangat seru dan skinnya pun sangat bagus .Dan hal yang tidak saya sukai di dalam game ini adalah: 1.Banyak cheater. 2.Buff senjata VSS dan KAR98K 3.Main Random ketemu player pemula. 4.Terdapat Delay dalam game(udah bersembunyi di dalam rumah masih kena tembakan 5.Koneksi jaringan tidak stabil ,tapi kalau nonton You Tube lancar. 6. Banyak Bug yang merugikan pemain 7.Tolong lah Garena memperbaikinya agar free fire semakin maju dan berkembang. Thanks🙏"
Pengguna Google,5,2020-09-23 11:59:11,"saya suka sekali game ini,,, semoga ff makin bagus dan makin berkembang, tapi diusahakan ukuran file jangan terlalu besar , usahakan untuk optimalisasi maksimal saja, dan map tidak perlu banyak2, menurut saya,, kalo bisa kalahari di percerah dong tanahnya gelap , gk jelas musuhnya,,"
Nazasta Nurani,5,2020-09-23 11:37:12,Saya menyukai geme ini karna game nya sangat mudah untuk di main kan mungkin agak bingung bagi yg pemula karna grafik nya yg kurang bagus saran saya buat garena mending grafik nya di perbagus karna grafik nya lebih rendah dari grafik nya game sebelah🙏
Pengguna Google,1,2020-09-23 11:23:25,Mohon maaf buat Garena free fire saya kasih bintang satu. Kenapa? Dikarenakan saya sungguh sangat kecewa terhadap developer game ini. Semenjak update map baru(map kalahari) gameplay saya jd selalu patah2/ngeframe dan map nya sendiri pun menurut saya kurang menarik. Dan belom lg banyak bug yg sering terjadi
Pengguna Google,4,2020-09-23 11:14:56,"Garena yg terhormat,saya sangat puas dengan fitur2 yg ada grafik lumayan bagus, hanya saja sering patah2 kalo main dan terlalu banyak bag, terutama senjata soggun isi 2 demeg ny sering bug kalo di rangket kalo bisa tolong di perbaiki dengan cepat, itu semua sangat mengganggu, dan masalah item yg ada pun jangan terlalu mahal kasian bagi player yg tidak mampu top up terlalu banyak, seperti saya"
